channel,count,percent
28perfume1,275,0.0022786404388247185
trumdidong.vn,274,0.0022703544735926287
ducreaction,273,0.002262068508360539
duyluandethuong,272,0.002253782543128449
lamkhoinghiep,268,0.0022206386822000894
sebt.ccs,262,0.00217092289080755
tuquyenlifecoach,262,0.00217092289080755
minhminhhuongzai,260,0.0021543509603433706
nkhanhm2605,259,0.0021460649951112803
taiphen,255,0.002112921134182921
linhthaiofficial,252,0.0020880632384866512
chanchuoi.com,251,0.0020797772732545614
behindthebeauty_zstudio,251,0.0020797772732545614
realpewpew,249,0.002063205342790382
truyenthongkhangofficial,248,0.0020549193775582916
cudau8,248,0.0020549193775582916
risingvietnam.podcast,247,0.002046633412326202
nhitho2000,241,0.0019969176209336625
yoursupp.vn,237,0.001963773760005303
anphat.official,237,0.001963773760005303
ggstravel.khamphanhatban,236,0.001955487794773213
dc.podcast,236,0.001955487794773213
linh.gb,233,0.0019306298990769434
unofficiallykyky,232,0.0019223439338448536
huetran_taydanang,228,0.001889200072916494
naiverosie,226,0.0018726281424523144
zing.podcast,226,0.0018726281424523144
thanhhoctaichinh,224,0.0018560562119881345
vietcetera_,223,0.0018477702467560445
_celine_nguyen,220,0.0018229123510597749
vinhvatvofake,220,0.0018229123510597749
saigonteu,220,0.0018229123510597749
haitrieucareer,218,0.0018063404205955953
nguoilamphim69,216,0.0017897684901314154
ngatpronlp,214,0.0017731965596672356
quankhonggo,214,0.0017731965596672356
kieu06011993,209,0.0017317667335067862
hoangreaction,209,0.0017317667335067862
nguyenthu.official,209,0.0017317667335067862
truongphuongne,208,0.0017234807682746964
hongthuy68.78,204,0.0016903369073463367
vn.joboko,201,0.001665479011650067
khatienganh,200,0.0016571930464179773
vatvostudio,198,0.0016406211159537974
chill_with_dan,195,0.0016157632202575278
hochoimoingaymoi,195,0.0016157632202575278
hunghuynhdaotao,194,0.001607477255025438
ha_hips,192,0.0015909053245612582
vantoi.calis,191,0.0015826193593291682
duocsythaophan,190,0.0015743333940970783
luongngo.lifecoach,189,0.0015660474288649885
spiderumcareerguide,187,0.0015494754984008087
dr.ngomonghung,183,0.001516331637472449
chieu.tarotcorner,182,0.0015080456722403593
find.forward,181,0.0014997597070082695
codaolivestream,179,0.0014831877765440896
meowamnhac,178,0.0014749018113119998
theinfluencer.vn,177,0.0014666158460799098
bietduladuu,177,0.0014666158460799098
vybarnouin,174,0.0014417579503836402
haiichieu,172,0.0014251860199194603
gioiielts98,171,0.0014169000546873705
civilis.duhochanquoc,170,0.0014086140894552807
leo.cuong,168,0.001392042158991101
chuyennghe_,165,0.0013671842632948313
baothoalifecoach,165,0.0013671842632948313
dotoearn,163,0.0013506123328306514
chuyen_n,162,0.0013423263675985616
binh_storyteller,158,0.001309182506670202
iiiiphone,158,0.001309182506670202
datio89,156,0.0012926105762060222
nmc.act,156,0.0012926105762060222
coachingmaster,155,0.0012843246109739324
haluatsu,155,0.0012843246109739324
nguyencanhluan,154,0.0012760386457418425
truesmart.vn,154,0.0012760386457418425
catherineyenpham,153,0.0012677526805097525
paulduongcanada,152,0.0012594667152776627
datphinguyen,150,0.001242894784813483
marketingthucchien,149,0.001234608819581393
thedev_dad,149,0.001234608819581393
chauchaukemtienganh,148,0.001226322854349303
sabrina.uyenluu,145,0.0012014649586530334
the.tri.way,145,0.0012014649586530334
a8hamhoc,144,0.0011931789934209436
phieunoinhieu,144,0.0011931789934209436
nqs.kinhte,144,0.0011931789934209436
chualanhporn,143,0.0011848930281888538
tinesomot,142,0.0011766070629567638
chubandaugio,141,0.001168321097724674
tu_nguyen_it,140,0.001160035132492584
dieuhoalanggo,138,0.0011434632020284044
cellphones.updatedoday,137,0.0011351772367963143
ngulong.official,137,0.0011351772367963143
fpteduchill,136,0.0011268912715642245
mcworld_daotaokynangmem,136,0.0011268912715642245
hien.thichhat,135,0.0011186053063321347
xuan_affiliate,134,0.0011103193411000447
nguyenque.lifecoach,132,0.0010937474106358649
digistockvn,132,0.0010937474106358649
innerspacevn,132,0.0010937474106358649
naniosaka,131,0.001085461445403775
snoop.pi,128,0.0010606035497075054
neyakowo,127,0.0010523175844754156
longkhoahoc,126,0.0010440316192433256
bbgchannel,124,0.0010274596887791458
hieutheconsul,124,0.0010274596887791458
thesimpleha,122,0.0010108877583149662
roseway68,122,0.0010108877583149662
coimodi,121,0.0010026017930828762
duongduongpodcast,120,0.0009943158278507864
petjoy_chamsocthucung,120,0.0009943158278507864
dyhayho,119,0.0009860298626186966
hatdecuoi75,117,0.0009694579321545167
radiotamsu03,116,0.0009611719669224268
wesleyn313,115,0.0009528860016903369
binochemtienganh,115,0.0009528860016903369
tkventuresvn,110,0.0009114561755298874
dsnhidong,110,0.0009114561755298874
love_and_maturity,108,0.0008948842450657077
thegeomedic,108,0.0008948842450657077
pphicoach,107,0.0008865982798336178
hanhchiase.xaykenh,107,0.0008865982798336178
toiyeuvietnam1975,105,0.0008700263493694381
hiubokho,104,0.0008617403841373482
kienkhongngu_official,101,0.0008368824884410785
mitaminhtan,101,0.0008368824884410785
ruto1009,101,0.0008368824884410785
tamsuconggiao,100,0.0008285965232089886
anhtuanle2304,98,0.0008120245927448088
xangthuonghieu1,96,0.0007954526622806291
apinvy,96,0.0007954526622806291
nguyen2hoang2long,95,0.0007871666970485392
nguyenphuonghuyen_tsh,95,0.0007871666970485392
hoangmanh8383,95,0.0007871666970485392
ami_wellness,95,0.0007871666970485392
hqbt_laodonghanquoc,94,0.0007788807318164493
duyyy.real.channel,93,0.0007705947665843595
dhcvietnam.com.vn,93,0.0007705947665843595
msngan.panda,93,0.0007705947665843595
langhoa.workout,93,0.0007705947665843595
mixximuse0305,92,0.0007623088013522695
bahuy.henry,92,0.0007623088013522695
trungthucedu,89,0.0007374509056559999
homeenglishvn,89,0.0007374509056559999
dongocthien_hip,89,0.0007374509056559999
hongtotheheart,89,0.0007374509056559999
anratot102,88,0.00072916494042391
trungluatsu,88,0.00072916494042391
weshare.asia,88,0.00072916494042391
lydapotato,87,0.0007208789751918201
bamboocareers,87,0.0007208789751918201
tizidichlep.official,86,0.0007125930099597302
mai_luong_tsh,86,0.0007125930099597302
hocvientommy,85,0.0007043070447276404
dangthuhaf,85,0.0007043070447276404
linhmayy03,85,0.0007043070447276404
sangsang2x,85,0.0007043070447276404
mountain_nguyen,82,0.0006794491490313706
linhmayy2003,81,0.0006711631837992808
auhomaiuyn,81,0.0006711631837992808
cafetek,80,0.0006628772185671909
phamnguyenanhtu38h1,80,0.0006628772185671909
thanh.nv,80,0.0006628772185671909
makebelieveshow,79,0.000654591253335101
wingmanvn,76,0.0006297333576388314
g84lebichngoc,73,0.0006048754619425617
cohathu.wegrow,73,0.0006048754619425617
quyquy_2,72,0.0005965894967104718
kenjinguyendinh,72,0.0005965894967104718
soncalltech,72,0.0005965894967104718
the.innovators,71,0.0005883035314783819
dr.hieuielts,70,0.000580017566246292
kobe.media79,70,0.000580017566246292
chiemthanhlich,70,0.000580017566246292
gearvn.store,70,0.000580017566246292
thuyle2000,70,0.000580017566246292
macyennhu,69,0.0005717316010142022
astromazing.com,68,0.0005634456357821123
vuongtuhoayogi,67,0.0005551596705500224
luatsux,67,0.0005551596705500224
trieuvandeptrai,66,0.0005468737053179324
chungkhoannessi,65,0.0005385877400858426
adminkhaofficial,65,0.0005385877400858426
vttm_official,65,0.0005385877400858426
mcanhphuong,62,0.0005137298443895729
bobsgb,62,0.0005137298443895729
taotechvn,62,0.0005137298443895729
quang.tm,61,0.0005054438791574831
anthonyngofficial,60,0.0004971579139253932
bacsicaohuuthinh,59,0.0004888719486933033
duyennguyenkd,59,0.0004888719486933033
lantechvn,58,0.0004805859834612134
mixigaming,56,0.00046401405299703363
phuongcongnghe,56,0.00046401405299703363
quynhcuaneee,53,0.00043915615730076395
topcv,52,0.0004308701920686741
hungkhucc,50,0.0004142982616044943
lenkangoo,49,0.0004060122963724044
camvothuat,48,0.00039772633114031454
nawngs.official,46,0.00038115440067613477
caocuongvu,45,0.00037286843544404486
ph.khg,44,0.000364582470211955
phamcanhlinh,44,0.000364582470211955
tan.sualaptop,44,0.000364582470211955
rose.ng_,43,0.0003562965049798651
sitcomtaichinh,43,0.0003562965049798651
phuongnamcomedian,43,0.0003562965049798651
fqa.mp5,42,0.0003480105397477752
radiotuanngoc,41,0.0003397245745156853
thayleodeptrai,41,0.0003397245745156853
khanhvyccf,40,0.00033143860928359545
withvung,40,0.00033143860928359545
baophuonglatui,40,0.00033143860928359545
truyd,40,0.00033143860928359545
tinhlong123,40,0.00033143860928359545
binyetvlog,39,0.00032315264405150554
hianle21.marketing,38,0.0003148666788194157
bimatgoogle,38,0.0003148666788194157
dong.congnghe,36,0.0002982947483552359
vietargue,36,0.0002982947483552359
sonapple88,35,0.000290008783123146
cobaedit7,35,0.000290008783123146
dangbeo9,35,0.000290008783123146
thangmucbang,31,0.00025686492219478645
quoctruong1988,30,0.0002485789569626966
phamquyet15121,29,0.0002402929917306067
kich.nghe,29,0.0002402929917306067
chau_muoi,29,0.0002402929917306067
alongoc.nghe,29,0.0002402929917306067
bathucfood,29,0.0002402929917306067
phucmapvlog,28,0.00023200702649851682
htx.tienbo,28,0.00023200702649851682
_thangtaipei_,27,0.00022372106126642693
chubeo.dayyy,26,0.00021543509603433704
trananhtu249,24,0.00019886316557015727
masteranhducpro,24,0.00019886316557015727
kienthanhle90,24,0.00019886316557015727
tunggg.pham,24,0.00019886316557015727
nonkhanran,23,0.00019057720033806739
saigonspringroll,22,0.0001822912351059775
ccamthao,22,0.0001822912351059775
duyentuban,20,0.00016571930464179773
hitmaker.talkshow,20,0.00016571930464179773
virussvn,20,0.00016571930464179773
dicungdat,19,0.00015743333940970784
dyxahmazl7at,18,0.00014914737417761795
dungbanvang,18,0.00014914737417761795
giangoivlog,17,0.00014086140894552807
mioilami,16,0.00013257544371343818
meizkhumm,15,0.0001242894784813483
marketingcungadam,14,0.00011600351324925841
danchoihetao,13,0.00010771754801716852
tieuthu.chanrau,12,9.943158278507864e-05
hungdidu1907,12,9.943158278507864e-05
anhsacanh.marketik,11,9.114561755298875e-05
topupodcast,11,9.114561755298875e-05
mcmisthy,10,8.285965232089886e-05
manlethe,10,8.285965232089886e-05
dinovux,10,8.285965232089886e-05
thuyvuongday,8,6.628772185671909e-05
son.me.hoc,8,6.628772185671909e-05
moedidauu,6,4.971579139253932e-05
mtsmart.vn,6,4.971579139253932e-05
giangkechuyen,6,4.971579139253932e-05
thanhdaunguyen3,5,4.142982616044943e-05
kthahh,4,3.3143860928359545e-05
gaufamilyy,4,3.3143860928359545e-05
langmaster_entertainment,4,3.3143860928359545e-05
remind.ne,3,2.485789569626966e-05
emanhbobeo02,1,8.285965232089886e-06
vietrilieu1006,1,8.285965232089886e-06
